record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
2438,2970,5,18,1980,18,DM,M,36.0,48.0
2439,2971,5,18,1980,4,DS,M,49.0,104.0
2440,2972,5,18,1980,13,DM,M,33.0,43.0
2441,2973,5,18,1980,15,OL,F,20.0,39.0
2442,2974,5,18,1980,13,PF,M,14.0,6.0
2443,2975,5,18,1980,2,DM,M,35.0,43.0
2444,2976,5,18,1980,18,DS,F,47.0,72.0
2445,2977,5,18,1980,5,DM,F,35.0,30.0
2446,2978,5,18,1980,2,OL,M,21.0,39.0
2447,2979,5,18,1980,5,DS,F,49.0,79.0
2448,2980,5,18,1980,4,DS,M,49.0,133.0
2449,2981,5,18,1980,2,DM,F,36.0,56.0
2450,2982,5,18,1980,6,DS,M,52.0,138.0
2451,2983,5,18,1980,13,DS,M,48.0,99.0
2452,2984,5,18,1980,8,DS,M,53.0,134.0
2453,2985,5,18,1980,14,DS,F,46.0,102.0
2454,2986,5,18,1980,18,DS,M,48.0,134.0
2455,2987,5,18,1980,14,DM,M,36.0,43.0
2456,2988,5,18,1980,14,DM,F,36.0,48.0
2457,2989,5,18,1980,15,PF,F,14.0,8.0
2458,2990,5,18,1980,3,PF,F,15.0,7.0
2459,2991,5,18,1980,13,DM,M,36.0,47.0
2460,2992,5,18,1980,14,NL,F,33.0,189.0
2461,2993,5,18,1980,8,DO,F,35.0,43.0
2462,2994,5,18,1980,18,NL,M,32.0,73.0
2463,2995,5,18,1980,4,DS,M,49.0,86.0
2464,2996,5,18,1980,4,DS,M,49.0,105.0
2465,2997,5,18,1980,16,DM,M,36.0,45.0
2466,2998,5,18,1980,4,DS,F,48.0,123.0
2467,2999,5,18,1980,14,NL,M,32.0,98.0
2468,3000,5,18,1980,2,NL,F,31.0,87.0
2469,3001,5,18,1980,18,NL,F,30.0,75.0
2470,3002,5,18,1980,2,NL,F,33.0,174.0
2471,3003,5,18,1980,5,DM,F,35.0,50.0
2472,3004,5,24,1980,1,DS,F,27.334412974478006,135.0
2473,3005,5,24,1980,1,DS,M,55.0,142.0
2474,3006,5,24,1980,1,DM,M,36.0,54.0
2475,3007,5,24,1980,1,DO,M,35.0,54.0
2476,3008,5,24,1980,2,DS,F,50.0,153.0
2477,3009,5,24,1980,2,DS,F,52.0,105.0
2478,3010,5,24,1980,2,DS,M,52.0,149.0
2479,3011,5,25,1980,3,DS,F,46.0,115.0
2480,3012,5,25,1980,3,DS,F,46.0,78.0
2481,3013,5,25,1980,3,DM,F,35.0,43.0
2482,3015,5,25,1980,3,DS,M,50.0,123.0
2483,3016,5,25,1980,3,DS,F,52.0,125.0
2484,3017,5,25,1980,3,DS,M,51.0,91.0
2485,3018,5,25,1980,4,DS,M,49.0,95.0
2486,3019,5,25,1980,4,DS,M,50.0,88.0
2487,3020,5,25,1980,4,DS,M,47.0,53.0
2488,3021,5,25,1980,4,DS,F,48.0,103.0
2489,3022,5,25,1980,4,DS,F,47.0,54.0
2490,3023,5,25,1980,4,DM,F,34.0,41.0
2491,3024,5,25,1980,4,DM,M,37.0,49.0
2492,3025,5,25,1980,5,DS,M,50.0,122.0
2493,3026,5,25,1980,5,DM,F,36.0,43.0
2494,3027,5,25,1980,5,DS,M,49.0,105.0
2495,3028,5,25,1980,5,OT,F,27.334412974478006,33.0
2496,3029,5,25,1980,5,DS,F,49.0,112.0
2497,3030,5,25,1980,5,DS,F,51.0,130.0
2498,3031,5,25,1980,5,DM,M,37.0,44.0
2499,3032,5,25,1980,5,NL,F,27.334412974478006,135.0
2500,3033,6,2,1980,2,DM,F,27.334412974478006,45.0
2501,3034,6,2,1980,2,DS,M,50.0,102.0
2502,3035,6,2,1980,2,DM,M,38.0,46.0
2503,3036,6,2,1980,7,DM,M,27.334412974478006,46.0
2504,3037,6,2,1980,7,DM,F,36.0,53.0
2505,3038,6,2,1980,7,DS,F,49.0,126.0
2506,3039,6,2,1980,9,DS,M,48.0,122.0
2507,3040,6,2,1980,9,OL,F,19.0,28.0
2508,3041,6,2,1980,9,DM,F,36.0,51.0
2509,3042,6,2,1980,9,DS,F,50.0,69.0
2510,3043,6,22,1980,10,OL,M,20.0,35.0
2511,3044,6,22,1980,17,DM,M,34.0,41.0
2512,3045,6,22,1980,20,DS,F,52.0,151.0
2513,3046,6,22,1980,11,DS,M,52.0,109.0
2514,3047,6,22,1980,18,DS,F,49.0,93.0
2515,3048,6,22,1980,18,DS,M,47.0,82.0
2516,3049,6,22,1980,24,PE,M,20.0,22.0
2517,3050,6,22,1980,11,DO,F,36.0,56.0
2518,3051,6,22,1980,24,DM,F,34.0,45.0
2519,3052,6,22,1980,17,DM,M,35.0,46.0
2520,3053,6,22,1980,11,DO,M,33.0,26.0
2521,3054,6,22,1980,20,DM,M,37.0,48.0
2522,3055,6,22,1980,17,DS,F,27.334412974478006,109.0
2523,3056,6,22,1980,22,DS,M,48.0,103.0
2524,3057,6,22,1980,18,DS,M,50.0,136.0
2525,3058,6,22,1980,24,NL,F,34.0,187.0
2526,3059,6,22,1980,11,PF,M,15.0,7.0
2527,3060,6,22,1980,8,DO,F,35.0,51.0
2528,3062,6,22,1980,21,PP,F,21.0,11.0
2529,3063,6,22,1980,9,DS,M,47.0,101.0
2530,3064,6,22,1980,11,DS,M,46.0,54.0
2531,3065,6,22,1980,8,DS,M,54.0,133.0
2532,3066,6,22,1980,17,DO,F,35.0,58.0
2533,3067,6,22,1980,22,DS,M,50.0,141.0
2534,3068,6,22,1980,17,DS,M,50.0,144.0
2535,3069,6,22,1980,20,DS,M,47.0,123.0
2536,3070,6,22,1980,9,DS,M,50.0,118.0
2537,3071,6,22,1980,19,PE,M,19.0,18.0
2538,3072,6,22,1980,9,DS,F,51.0,80.0
2539,3073,6,22,1980,17,DO,M,34.0,49.0
2540,3074,6,22,1980,20,NL,M,32.0,209.0
2541,3075,6,22,1980,18,DM,M,35.0,37.0
2542,3076,6,22,1980,9,DS,F,47.0,97.0
2543,3077,6,22,1980,22,DS,F,50.0,102.0
2544,3078,6,22,1980,20,DS,M,51.0,105.0
2545,3079,6,22,1980,18,DO,M,36.0,44.0
2546,3082,6,23,1980,14,DM,M,35.0,40.0
2547,3083,6,23,1980,2,DS,F,51.0,90.0
2548,3084,6,23,1980,5,DM,F,34.0,52.0
2549,3085,6,23,1980,4,OL,F,20.0,32.0
2550,3086,6,23,1980,12,DM,F,35.0,31.0
2551,3087,6,23,1980,13,NL,M,35.0,241.0
2552,3088,6,23,1980,12,DS,M,51.0,132.0
2553,3089,6,23,1980,3,NL,F,32.0,150.0
2554,3090,6,23,1980,14,DM,F,35.0,48.0
2555,3091,6,23,1980,14,DS,M,50.0,77.0
2556,3092,6,23,1980,1,PP,F,21.0,7.0
2557,3093,6,23,1980,4,DM,F,34.0,38.0
2558,3094,6,23,1980,6,DS,M,52.0,135.0
2559,3095,6,23,1980,15,OT,M,27.334412974478006,26.0
2560,3096,6,23,1980,4,DS,M,50.0,124.0
2561,3097,6,23,1980,1,PP,M,21.0,17.0
2562,3098,6,23,1980,12,DM,F,35.0,39.0
2563,3099,6,23,1980,2,DM,M,35.0,42.0
2564,3100,6,23,1980,6,PF,M,15.0,7.0
2565,3101,6,23,1980,4,DS,M,51.0,96.0
2566,3102,6,23,1980,13,DM,M,35.0,43.0
2567,3103,6,23,1980,4,DS,F,49.0,124.0
2568,3104,6,23,1980,4,DS,M,49.0,106.0
2569,3105,6,23,1980,12,DM,F,35.0,29.0
2570,3106,6,23,1980,13,DS,M,47.0,111.0
2571,3107,6,23,1980,2,DM,F,35.0,53.0
2572,3108,6,23,1980,13,DM,M,35.0,28.0
2573,3109,6,23,1980,14,DM,F,36.0,25.0
2574,3110,6,23,1980,5,DM,M,34.0,20.0
2575,3111,6,23,1980,14,DS,F,46.0,106.0
2576,3112,6,23,1980,4,DS,M,51.0,111.0
2577,3113,6,23,1980,4,OT,F,20.0,33.0
2578,3115,6,23,1980,13,PF,M,16.0,7.0
2579,3116,6,23,1980,16,OT,F,27.334412974478006,26.0
2580,3117,6,23,1980,14,DM,F,37.0,42.0
2581,3118,6,23,1980,1,DS,M,52.0,131.0
2582,3119,6,23,1980,12,DM,M,36.0,40.0
2583,3120,6,23,1980,4,OT,M,27.334412974478006,30.0
2584,3123,7,21,1980,24,NL,F,29.0,75.0
2585,3124,7,21,1980,17,DM,M,36.0,45.0
2586,3125,7,21,1980,18,DS,M,47.0,90.0
2587,3127,7,21,1980,24,PE,M,20.0,24.0
2588,3128,7,21,1980,24,PE,F,20.0,35.0
2589,3129,7,21,1980,11,PF,M,16.0,7.0
2590,3130,7,21,1980,11,DS,M,52.0,113.0
2591,3131,7,21,1980,17,DO,M,34.0,24.0
2592,3132,7,21,1980,17,OT,F,20.0,32.0
2593,3133,7,21,1980,24,NL,F,34.0,191.0
2594,3134,7,21,1980,17,DS,F,50.0,104.0
2595,3135,7,21,1980,18,DM,M,37.0,47.0
2596,3136,7,21,1980,8,DS,M,53.0,135.0
2597,3137,7,21,1980,17,DS,M,51.0,143.0
2598,3138,7,21,1980,22,DS,M,50.0,143.0
2599,3139,7,21,1980,18,DS,F,50.0,93.0
2600,3140,7,21,1980,22,DS,F,50.0,108.0
2601,3141,7,21,1980,24,DM,F,35.0,41.0
2602,3142,7,21,1980,11,DO,M,34.0,34.0
2603,3143,7,21,1980,17,DO,M,36.0,49.0
2604,3145,7,21,1980,20,NL,M,32.0,207.0
2605,3147,7,21,1980,8,DO,F,36.0,47.0
2606,3148,7,21,1980,11,DS,M,53.0,122.0
2607,3149,7,21,1980,17,DO,F,35.0,47.0
2608,3150,7,21,1980,11,DS,M,45.0,71.0
2609,3151,7,21,1980,18,DO,M,36.0,44.0
2610,3158,7,22,1980,14,DM,M,38.0,42.0
2611,3159,7,22,1980,12,DM,M,37.0,54.0
2612,3161,7,22,1980,5,DM,F,36.0,43.0
2613,3162,7,22,1980,14,NL,F,33.0,80.0
2614,3163,7,22,1980,15,PF,M,16.0,7.0
2615,3164,7,22,1980,4,DM,M,36.0,48.0
2616,3165,7,22,1980,12,DS,M,52.0,134.0
2617,3166,7,22,1980,14,DS,M,50.0,95.0
2618,3167,7,22,1980,13,DM,F,34.0,32.0
2619,3168,7,22,1980,12,DM,F,35.0,46.0
2620,3169,7,22,1980,14,DM,F,35.0,50.0
2621,3170,7,22,1980,1,PP,F,21.0,14.0
2622,3171,7,22,1980,4,DS,M,49.0,136.0
2623,3172,7,22,1980,13,PF,F,15.0,7.0
2624,3173,7,22,1980,4,DM,M,35.0,29.0
2625,3174,7,22,1980,4,DS,F,50.0,128.0
2626,3175,7,22,1980,15,PF,F,14.0,8.0
2627,3176,7,22,1980,16,OT,M,19.0,18.0
2628,3177,7,22,1980,4,DS,M,49.0,114.0
2629,3178,7,22,1980,4,DS,M,50.0,92.0
2630,3179,7,22,1980,14,DM,M,35.0,45.0
2631,3180,7,22,1980,14,DM,F,34.0,19.0
2632,3181,7,22,1980,13,OL,F,21.0,33.0
2633,3182,7,22,1980,2,DM,M,36.0,43.0
2634,3183,7,22,1980,5,DM,F,35.0,43.0
2635,3187,8,13,1980,11,DO,M,34.0,39.0
2636,3188,8,13,1980,17,DM,M,36.0,46.0
2637,3191,8,13,1980,11,DS,M,51.0,121.0
2638,3192,8,13,1980,19,PF,M,15.0,8.0
2639,3193,8,13,1980,17,DO,M,34.0,32.0
2640,3194,8,13,1980,18,DS,M,51.0,140.0
2641,3195,8,13,1980,24,NL,F,31.0,108.0
2642,3196,8,13,1980,18,DS,M,46.0,99.0
2643,3197,8,13,1980,20,DS,M,49.0,134.0
2644,3198,8,13,1980,22,DS,M,49.0,115.0
2645,3199,8,13,1980,8,OL,F,21.0,34.0
2646,3201,8,13,1980,17,DS,F,27.334412974478006,118.0
2647,3202,8,13,1980,18,DO,M,36.0,46.0
2648,3203,8,13,1980,8,DS,M,53.0,134.0
2649,3204,8,13,1980,11,DS,M,47.0,102.0
2650,3205,8,13,1980,17,DO,M,35.0,51.0
2651,3206,8,13,1980,24,DM,M,37.0,43.0
2652,3207,8,13,1980,17,DS,M,50.0,149.0
2653,3209,8,13,1980,22,DS,F,49.0,113.0
2654,3210,8,13,1980,8,OL,M,21.0,35.0
2655,3211,8,13,1980,11,DM,M,36.0,29.0
2656,3212,8,13,1980,11,NL,M,31.0,83.0
2657,3216,8,14,1980,3,NL,F,33.0,154.0
2658,3217,8,14,1980,12,NL,F,33.0,173.0
2659,3218,8,14,1980,12,PP,F,20.0,13.0
2660,3219,8,14,1980,12,DM,M,37.0,55.0
2661,3220,8,14,1980,14,DM,F,37.0,50.0
2662,3221,8,14,1980,15,PF,F,16.0,9.0
2663,3222,8,14,1980,3,PF,M,16.0,10.0
2664,3223,8,14,1980,4,DS,M,49.0,137.0
2665,3224,8,14,1980,12,DM,F,35.0,44.0
2666,3225,8,14,1980,1,DS,M,51.0,131.0
2667,3226,8,14,1980,1,DM,F,36.0,53.0
2668,3227,8,14,1980,12,DS,M,53.0,138.0
2669,3228,8,14,1980,3,PF,F,16.0,10.0
2670,3229,8,14,1980,12,DM,M,34.0,35.0
2671,3230,8,14,1980,13,PF,M,14.0,6.0
2672,3231,8,14,1980,14,DM,M,35.0,41.0
2673,3232,8,14,1980,2,OT,M,21.0,30.0
2674,3233,8,14,1980,1,PP,F,21.0,18.0
2675,3234,8,14,1980,4,DM,F,34.0,42.0
2676,3235,8,14,1980,12,OT,F,19.0,25.0
2677,3236,8,14,1980,2,DM,M,35.0,42.0
2678,3237,8,14,1980,1,DS,M,51.0,143.0
2679,3238,8,14,1980,5,DM,F,37.0,42.0
2680,3239,8,14,1980,13,PF,F,14.0,10.0
2681,3240,8,14,1980,4,DS,F,51.0,136.0
2682,3241,8,14,1980,14,DM,F,36.0,28.0
2683,3242,8,14,1980,4,DS,M,47.0,120.0
2684,3243,8,14,1980,14,DS,F,50.0,111.0
2685,3244,8,14,1980,14,DM,M,36.0,45.0
2686,3248,9,7,1980,7,DM,M,27.334412974478006,48.0
2687,3251,9,7,1980,24,NL,F,33.0,139.0
2688,3252,9,7,1980,18,DM,M,27.334412974478006,54.0
2689,3253,9,7,1980,18,DS,M,45.0,115.0
2690,3254,9,7,1980,22,DM,M,34.0,34.0
2691,3255,9,7,1980,17,DM,F,37.0,35.0
2692,3256,9,7,1980,20,PP,F,21.0,9.0
2693,3257,9,7,1980,18,OT,F,19.0,18.0
2694,3258,9,7,1980,17,DM,M,37.0,51.0
2695,3259,9,7,1980,11,DS,M,51.0,131.0
2696,3260,9,7,1980,13,DS,M,53.0,108.0
2697,3261,9,7,1980,11,PP,F,23.0,16.0
2698,3264,9,7,1980,17,DS,M,53.0,124.0
2699,3265,9,7,1980,22,DS,M,52.0,111.0
2700,3266,9,7,1980,9,DS,M,49.0,114.0
2701,3267,9,7,1980,22,DS,M,52.0,120.0
2702,3268,9,7,1980,8,OL,F,20.0,35.0
2703,3269,9,7,1980,20,DS,F,54.0,150.0
2704,3270,9,7,1980,17,DS,M,51.0,145.0
2705,3271,9,7,1980,9,DS,F,50.0,124.0
2706,3272,9,7,1980,11,NL,M,31.0,143.0
2707,3273,9,7,1980,13,PF,F,15.0,9.0
2708,3274,9,7,1980,22,DS,F,51.0,122.0
2709,3275,9,7,1980,19,PF,M,16.0,8.0
2710,3276,9,7,1980,18,DM,F,35.0,33.0
2711,3278,9,7,1980,8,DS,M,54.0,134.0
2712,3279,9,7,1980,13,DM,M,38.0,49.0
2713,3280,9,7,1980,17,DO,M,35.0,52.0
2714,3281,9,7,1980,8,OT,M,21.0,21.0
2715,3284,9,7,1980,17,DS,F,27.334412974478006,118.0
2716,3286,9,7,1980,19,PE,F,21.0,27.0
2717,3287,9,7,1980,8,PF,M,14.0,8.0
2718,3288,9,7,1980,9,DS,F,48.0,110.0
2719,3289,9,7,1980,22,PF,F,16.0,8.0
2720,3290,9,7,1980,20,NL,M,27.334412974478006,205.0
2721,3292,9,7,1980,11,OT,M,20.0,16.0
2722,3293,9,8,1980,6,DM,M,36.0,41.0
2723,3294,9,8,1980,15,PF,M,15.0,8.0
2724,3295,9,8,1980,4,PP,F,22.0,16.0
2725,3296,9,8,1980,4,OT,M,19.0,16.0
2726,3297,9,8,1980,12,DS,M,53.0,141.0
2727,3298,9,8,1980,3,PF,M,16.0,10.0
2728,3299,9,8,1980,5,DM,F,35.0,52.0
2729,3300,9,8,1980,12,NL,F,32.0,172.0
2730,3301,9,8,1980,12,PP,F,21.0,13.0
2731,3302,9,8,1980,2,DM,M,35.0,45.0
2732,3303,9,8,1980,4,DS,M,49.0,139.0
2733,3304,9,8,1980,12,DM,F,35.0,55.0
2734,3305,9,8,1980,1,DM,F,27.334412974478006,47.0
2735,3307,9,8,1980,12,DM,M,37.0,55.0
2736,3308,9,8,1980,15,PF,F,15.0,6.0
2737,3309,9,8,1980,1,DS,M,52.0,138.0
2738,3310,9,8,1980,14,DS,F,47.0,109.0
2739,3311,9,8,1980,2,OT,F,20.0,21.0
2740,3312,9,8,1980,6,DM,M,37.0,44.0
2741,3313,9,8,1980,15,PF,F,14.0,8.0
2742,3314,9,8,1980,14,DM,F,37.0,51.0
2743,3315,9,8,1980,4,DM,F,36.0,39.0
2744,3316,9,8,1980,1,PP,F,21.0,14.0
2745,3318,9,8,1980,4,DS,F,51.0,130.0
2746,3321,9,8,1980,4,DS,M,49.0,129.0
2747,3322,9,8,1980,14,DM,M,36.0,47.0
2748,3323,9,8,1980,3,PF,F,15.0,6.0
2749,3324,9,8,1980,4,OT,F,21.0,29.0
2750,3325,9,8,1980,1,DS,M,52.0,144.0
2751,3328,10,11,1980,8,OL,F,23.0,38.0
2752,3329,10,11,1980,11,PP,F,21.0,16.0
2753,3330,10,11,1980,13,DS,F,50.0,119.0
2754,3331,10,11,1980,8,OL,M,20.0,15.0
2755,3332,10,11,1980,24,RM,F,17.0,13.0
2756,3333,10,11,1980,17,OT,F,20.0,35.0
2757,3334,10,11,1980,22,DS,M,47.0,128.0
2758,3335,10,11,1980,24,OT,M,21.0,20.0
2759,3337,10,11,1980,20,DS,F,50.0,151.0
2760,3338,10,11,1980,20,DM,M,37.0,38.0
2761,3339,10,11,1980,24,OT,M,20.0,24.0
2762,3340,10,11,1980,17,DS,F,49.0,128.0
2763,3341,10,11,1980,24,DM,F,36.0,43.0
2764,3342,10,11,1980,21,OT,F,20.0,22.0
2765,3343,10,11,1980,1,NL,M,31.0,171.0
2766,3344,10,11,1980,10,OT,F,20.0,24.0
2767,3345,10,11,1980,11,DM,M,37.0,39.0
2768,3346,10,11,1980,17,DS,M,51.0,149.0
2769,3347,10,11,1980,24,DM,M,38.0,52.0
2770,3348,10,11,1980,22,DS,F,51.0,124.0
2771,3349,10,11,1980,20,DM,M,34.0,39.0
2772,3350,10,11,1980,13,DM,M,37.0,46.0
2773,3351,10,11,1980,20,NL,M,31.0,212.0
2774,3353,10,11,1980,13,PF,F,14.0,7.0
2775,3354,10,11,1980,8,OL,M,19.0,18.0
2776,3356,10,11,1980,8,OL,M,20.0,18.0
2777,3357,10,11,1980,1,DS,M,52.0,150.0
2778,3358,10,11,1980,11,DS,M,51.0,130.0
2779,3359,10,11,1980,8,DS,M,53.0,142.0
2780,3360,10,11,1980,24,OT,F,20.0,26.0
2781,3361,10,11,1980,17,DO,F,34.0,49.0
2782,3362,10,11,1980,22,PF,F,16.0,8.0
2783,3363,10,11,1980,20,PE,M,20.0,18.0
2784,3367,10,12,1980,12,DM,F,37.0,41.0
2785,3368,10,12,1980,6,DM,M,37.0,39.0
2786,3369,10,12,1980,12,DS,M,51.0,140.0
2787,3370,10,12,1980,15,OT,F,20.0,26.0
2788,3371,10,12,1980,4,OL,F,20.0,32.0
2789,3372,10,12,1980,6,OT,M,19.0,22.0
2790,3373,10,12,1980,12,DM,F,36.0,45.0
2791,3374,10,12,1980,12,NL,F,33.0,200.0
2792,3375,10,12,1980,6,DM,M,37.0,47.0
2793,3376,10,12,1980,12,OT,M,19.0,26.0
2794,3377,10,12,1980,15,OT,M,20.0,11.0
2795,3378,10,12,1980,18,DS,M,51.0,140.0
2796,3379,10,12,1980,9,DS,M,48.0,121.0
2797,3380,10,12,1980,2,DS,F,53.0,137.0
2798,3381,10,12,1980,4,DS,F,52.0,126.0
2799,3382,10,12,1980,3,PF,M,16.0,7.0
2800,3383,10,12,1980,18,DS,M,47.0,116.0
2801,3384,10,12,1980,5,DM,M,38.0,48.0
2802,3385,10,12,1980,14,DS,F,47.0,110.0
2803,3386,10,12,1980,18,PF,M,15.0,8.0
2804,3387,10,12,1980,4,DS,M,50.0,137.0
2805,3388,10,12,1980,2,DM,M,34.0,45.0
2806,3389,10,12,1980,18,DM,M,36.0,49.0
2807,3390,10,12,1980,9,DS,F,49.0,120.0
2808,3391,10,12,1980,9,DM,M,37.0,44.0
2809,3392,10,12,1980,12,DM,M,36.0,61.0
2810,3393,10,12,1980,4,OL,M,20.0,36.0
2811,3394,10,12,1980,18,OT,M,20.0,25.0
2812,3395,10,12,1980,5,DM,F,36.0,42.0
2813,3396,10,12,1980,15,OT,F,19.0,13.0
2814,3397,10,12,1980,9,OL,F,20.0,16.0
2815,3398,10,12,1980,15,OT,M,21.0,23.0
2816,3399,10,12,1980,14,DM,F,35.0,62.0
2817,3400,10,12,1980,12,OT,F,19.0,25.0
2818,3401,10,12,1980,14,DM,M,36.0,47.0
2819,3402,10,12,1980,5,PP,F,21.0,14.0
2820,3403,10,12,1980,12,DM,M,37.0,40.0
2821,3405,11,8,1980,13,OT,M,20.0,22.0
2822,3406,11,8,1980,17,DM,F,37.0,40.0
2823,3407,11,8,1980,20,DM,M,35.0,40.0
2824,3408,11,8,1980,8,DS,M,51.0,131.0
2825,3409,11,8,1980,24,PE,F,20.0,21.0
2826,3410,11,8,1980,17,DS,M,50.0,149.0
2827,3411,11,8,1980,21,OT,M,20.0,25.0
2828,3412,11,8,1980,24,NL,F,34.0,193.0
2829,3413,11,8,1980,8,DS,M,51.0,136.0
2830,3414,11,8,1980,21,OT,M,22.0,24.0
2831,3415,11,8,1980,21,OT,F,19.0,22.0
2832,3416,11,8,1980,19,PF,M,15.0,7.0
2833,3417,11,8,1980,8,DO,F,34.0,52.0
2834,3418,11,8,1980,1,DS,M,52.0,154.0
2835,3419,11,8,1980,24,DM,F,36.0,43.0
2836,3420,11,8,1980,21,OT,F,19.0,33.0
2837,3421,11,8,1980,1,DS,M,51.0,155.0
2838,3422,11,8,1980,10,DM,M,35.0,40.0
2839,3423,11,8,1980,8,DS,F,48.0,115.0
2840,3424,11,8,1980,17,DS,F,49.0,121.0
2841,3426,11,8,1980,13,NL,F,31.0,124.0
2842,3427,11,8,1980,17,DO,F,36.0,47.0
2843,3428,11,8,1980,24,DM,M,37.0,52.0
2844,3429,11,8,1980,1,NL,M,33.0,153.0
2845,3430,11,8,1980,17,OL,M,21.0,34.0
2846,3431,11,8,1980,20,DM,M,37.0,35.0
2847,3432,11,8,1980,13,DS,F,48.0,122.0
2848,3433,11,8,1980,20,DS,F,52.0,144.0
2849,3434,11,8,1980,22,DS,F,50.0,121.0
2850,3435,11,8,1980,22,PF,F,16.0,7.0
2851,3436,11,8,1980,8,PF,F,14.0,7.0
2852,3437,11,8,1980,1,DO,F,36.0,50.0
2853,3438,11,8,1980,8,DO,M,35.0,48.0
2854,3439,11,8,1980,17,OL,F,20.0,27.0
2855,3440,11,8,1980,20,NL,M,33.0,191.0
2856,3441,11,8,1980,13,DM,M,39.0,48.0
2857,3442,11,8,1980,11,DM,F,36.0,42.0
2858,3443,11,8,1980,13,DS,F,50.0,133.0
2859,3444,11,8,1980,13,OL,F,19.0,37.0
2860,3445,11,8,1980,11,DS,M,51.0,127.0
2861,3446,11,8,1980,24,DM,M,37.0,38.0
2862,3451,11,9,1980,1,DM,F,35.0,39.0
2863,3452,11,9,1980,1,DS,M,52.0,145.0
2864,3453,11,9,1980,2,DO,M,35.0,50.0
2865,3454,11,9,1980,2,DM,F,35.0,38.0
2866,3455,11,9,1980,2,DO,F,36.0,53.0
2867,3456,11,9,1980,2,DM,F,36.0,45.0
2868,3457,11,9,1980,2,DS,M,51.0,146.0
2869,3458,11,9,1980,3,DM,M,37.0,45.0
2870,3459,11,9,1980,3,OT,F,19.0,20.0
2871,3460,11,9,1980,3,DM,M,36.0,48.0
2872,3461,11,9,1980,3,OT,F,20.0,28.0
2873,3462,11,9,1980,4,DS,M,27.334412974478006,121.0
2874,3463,11,9,1980,4,DM,F,35.0,39.0
2875,3464,11,9,1980,4,DM,M,36.0,43.0
2876,3465,11,9,1980,4,DM,M,37.0,46.0
2877,3466,11,9,1980,5,DS,F,51.0,129.0
2878,3467,11,9,1980,5,DS,F,48.0,106.0
2879,3468,11,9,1980,6,DM,F,34.0,40.0
2880,3469,11,9,1980,6,DS,F,50.0,124.0
2881,3470,11,9,1980,6,DM,F,36.0,46.0
2882,3471,11,9,1980,6,DS,F,50.0,111.0
2883,3472,11,9,1980,6,DS,F,47.0,104.0
2884,3473,11,9,1980,9,DS,M,49.0,121.0
2885,3474,11,9,1980,9,DO,M,35.0,47.0
2886,3475,11,9,1980,9,DM,F,34.0,40.0
2887,3476,11,9,1980,9,DM,F,37.0,43.0
2888,3477,11,9,1980,9,DM,F,35.0,40.0
2889,3478,11,9,1980,12,DM,M,36.0,40.0
2890,3479,11,9,1980,12,DS,F,50.0,127.0
2891,3480,11,9,1980,13,DM,M,36.0,46.0
2892,3481,11,9,1980,13,DM,M,36.0,49.0
2893,3482,11,9,1980,14,OT,F,19.0,20.0
2894,3483,11,9,1980,14,DM,M,36.0,47.0
2895,3484,11,9,1980,14,DM,F,35.0,38.0
2896,3485,11,9,1980,14,DM,F,36.0,32.0
2897,3486,11,9,1980,14,DM,M,35.0,46.0
2898,3487,11,9,1980,14,OT,M,20.0,22.0
2899,3488,11,9,1980,14,DS,M,48.0,125.0
2900,3489,11,9,1980,15,DM,M,35.0,47.0
2901,3490,11,9,1980,15,DM,F,35.0,39.0
2902,3491,11,9,1980,15,DM,F,36.0,40.0
2903,3492,11,9,1980,17,DS,M,50.0,146.0
2904,3493,11,9,1980,17,DM,F,36.0,49.0
2905,3494,11,9,1980,17,DM,M,38.0,47.0
2906,3495,11,9,1980,18,DM,M,37.0,48.0
2907,3496,11,9,1980,18,DO,F,35.0,41.0
2908,3497,11,9,1980,18,DM,M,38.0,40.0
2909,3498,11,9,1980,18,DM,F,36.0,45.0
2910,3499,11,9,1980,18,DM,M,36.0,46.0
2911,3500,11,9,1980,18,DO,M,33.0,50.0
2912,3501,11,9,1980,19,DM,F,35.0,43.0
2913,3503,11,9,1980,19,OT,F,21.0,22.0
2914,3504,11,9,1980,19,DM,M,36.0,44.0
2915,3505,11,9,1980,2,DS,F,50.0,131.0
2916,3506,11,9,1980,3,PF,M,15.0,6.0
2917,3507,11,9,1980,4,OL,F,19.0,15.0
2918,3508,11,9,1980,5,DM,M,37.0,48.0
2919,3509,11,9,1980,18,DS,M,49.0,133.0
2920,3510,11,9,1980,4,OL,F,21.0,17.0
2921,3511,11,9,1980,12,NL,F,31.0,193.0
2922,3512,11,9,1980,18,DS,M,47.0,134.0
2923,3513,11,9,1980,4,DS,M,50.0,127.0
2924,3514,11,9,1980,12,DM,F,36.0,39.0
2925,3515,11,9,1980,14,DM,F,34.0,51.0
2926,3516,11,9,1980,12,OT,M,20.0,23.0
2927,3517,11,9,1980,9,OL,F,20.0,38.0
2928,3518,11,9,1980,14,DM,M,35.0,47.0
2929,3519,11,9,1980,12,DS,M,52.0,138.0
2930,3520,11,9,1980,9,DS,F,49.0,122.0
2931,3521,11,9,1980,12,DM,F,36.0,44.0
2932,3522,11,9,1980,6,DS,F,50.0,111.0
2933,3523,11,9,1980,6,DM,M,36.0,45.0
